Tc_in,Tc_out,mflow_consumer,Th_in,Th_out,mflow_hex,Q_d
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8543177761159416
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8561550000091167
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8579835754607418
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8598034024927037
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8616143818649871
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8634164150823465
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8652094044009202
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8669932528347839
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.868767864162444
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8705331429332701
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8722889944738668
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8740353248943826
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8757720410947588
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8774990507709131
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8792162624208621
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8809235853507797
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8826209296809913
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8843082063519037
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8859853271298702
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8876522046129909
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8893087522368462
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8909548842801654
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8925905158704277
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8942155629893971
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8958299424785894
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8974335720446721
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8990263702647951
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9006082565918542
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9021791513596842
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.903738975788184
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.905287651988372
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9068251029673701
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9083512526333187
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9098660258002207
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9113693481927139
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9128611464507724
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9143413481343363
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9158098817278686
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9172666766448407
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9187116632321444
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9201447727744309
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9215659374983765
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9229750905768755
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9243721661331569
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9257570992448291
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.927129825947849
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9284902832404163
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9298384090867924
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9311741424210449
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.932497423150715
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9338081921604108
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9351063913153219
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9363919634646607
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.937664852445024
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9389250030836798
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9401723612017763
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9414068736174733
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9426284881489964
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.943837153617613
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9450328198505309
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9462154376837186
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9473849589646463
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9485413365549498
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9496845243330149
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9508144771964824
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9519311510646752
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.953034502880945
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9541244906149406
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9552010732647959
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9562642108592381
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9573138644596171
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9583499961618542
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9593725690983104
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.960381547439575
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9613768963961743
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9623585822201984
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9633265722068496
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9642808346959078
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9652213390731172
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9661480557714918
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9670609562725381
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9679600131074002
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9688451998579212
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9697164911576246
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9705738626926147
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9714172912023953
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9722467544806084
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9730622313756898
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9738637017914453
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9746511466875445
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9754245480799342
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9761838890411694
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9769291537006641
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9776603272448605
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9783773959173167
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9790803470187132
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9797691689067786
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.980443850996134
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9811043837580555
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9817507587201573
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9823829684659914
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9830010066345687
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9836048679197976
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9841945480698424
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9847700438864009
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.985331353223901
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9858784749886165
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.986411409137704
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.986930156678157
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9874347196656813
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.98792510120349
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9884013054410177
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9888633375725562
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9893112038358083
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.989744911510364
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9901644689160961
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9905698854114764
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9909611713918126
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9913383382874074
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9917013985616369
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9920503657089512
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9923852542527969
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.99270607974346
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9930128587558322
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9933056088870977
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9935843487543434
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9938490979920912
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9940998772497526
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9943367081890068
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9945596134811012
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.994768616804077
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9949637428399151
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9951450172716099
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9953124667801636
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9954661190415075
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9956060027233467
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.995732147481929
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9958445839587411
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9959433437771283
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.996028459538841
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.996099964820506
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9961578941700264
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9962022831029056
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9962331680985
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9962505865961981
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9962545769915279
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9962451786321908
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9962224318140258
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9961863777769006
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9961370587005325
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9960745177002379
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9959987988226121
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.995909947041139
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9958080082517304
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9956930292681974
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9955650578176511
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9954241425358369
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9952703329623984
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9951036795360758
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9949242335898347
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9947320473459305
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9945271739109033
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9943096672705098
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9940795822845867
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9938369746818512
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9935819010546343
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9933144188535521
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9930345863821111
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9927424627912509
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.992438108073824
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9921215830590124
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9917929494066824
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9914522696016769
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.991099606948048
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9907350255632272
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9903585903721365
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9899703671012381
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.989570422272527
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9891588231974627
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9887356379708439
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9883009354646238
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9878547853216706
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9873972579494676
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9869284245137613
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9864483569321485
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9859571278676129
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9854548107220047
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.984941479629465
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9844172094497986
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9838820757617921
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9833361548564804
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9827795237303598
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.982212260078551
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9816344422879099
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9810461494300887
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9804474612545468
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9798384581815125
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9792192212948955
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9785898323351525
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9779503736921034
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9773009283977012
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9766415801187572
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9759724131496167
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.975293512404793
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9746049634115543
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9739068523024682
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9731992658079012
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9724822912484766
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9717560165274891
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.971020530123279
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9702759210815638
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9695222790077305
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9687596940590872
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9679882569370777
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9672080588794532
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9664191916524112
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9656217475426929
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9648158193496464
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9640015003772534
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9631788844261189
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9623480657854288
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9615091392248708
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9606621999865244
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9598073437767145
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9589446667578377
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9580742655401522
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9571962371735399
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9563106791392375
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9554176893415376
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9545173660994615
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9536098081384037
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9526951145817479
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9517733849424583
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9508447191146423
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9499092173650883
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9489669803247804
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9480181089803865
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9470627046657245
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9461008690532038
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9451327041452482
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9441583122656927
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9431777960511639
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9421912584424367
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9411988026757745
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9402005322742485
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9391965510390404
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9381869630407271
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.937171872610549
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9361513843316618
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9351256030303745
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9340946337673709
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9330585818289187
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.932017552718065
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9309716521458191
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9299209860223245
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9288656604480177
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9278057817047796
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9267414562470744
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9256727906930826
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9245998918158218
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9235228665342645
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9224418219044448
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9213568651105627
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9202681034560797
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9191756443548125
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9180795953220205
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9169800639654921
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9158771579766256
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9147709851215111
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9136616532320099
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9125492701968327
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9114339439526201
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9103157824750214
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9091948937697777
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.908071385863805
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9069453667962826
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9058169446097427
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9046862273411678
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9035533230130889
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9024183396246948
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9012813851429429
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.9001425674936812
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8990019945527753
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8978597741372474
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8967160139964208
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8955708218030776
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8944243051446262
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8932765715142794
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8921277283022462
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.890977882786935
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8898271421261721
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.888675613348432
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8875234033440862
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8863706188566634
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8852173664741297
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8840637526201839
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8829098835455711
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.881755865319414
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.880601803820565
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8794478047289759
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8782939735170898
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8771404154412531
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8759872355331491
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8748345385912562
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8736824291723255
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8725310115828867
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8713803898707742
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8702306678166816
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8690819489257402
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8679343364191251
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8667879332256869
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.865642841973614
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8644991649821194
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.863357004253161
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8622164614631876
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8610776379549192
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8599406347291542
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8588055524366128
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8576724913698086
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8565415514549561
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8554128322439106
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8542864329061426
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8531624522207469
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8520409885684878
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8509221399238793
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.849806003847304
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.848692677477167
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.84758225752209
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8464748402531425
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8453705214961127
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8442693966238191
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8431715605484608
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8420771077140106
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8409861320886485
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8398987271572378
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8388149859138447
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8377350008543003
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.836658863968807
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8355866667345893
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8345185001085909
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8334544545202153
